ID,Owner-initial of staff researcher,"Status (0=first commit, 1=fixes needed, 2=fixes made, 3=clean)","Comments-specifics relevant to the review process, such as fixes, refinements, other observations. This is different from ""Notes"", which are intended for publication.",Name,Source: Name,Confidence: Name,Aliases or alternative spellings (semi-colon separated),Source: Aliases or alternative spellings,Confidence: Aliases or alternative spellings,division_id,Organization,Source: Organization,Confidence: Organization,Role,Source: Role,Confidence: Role,Title (official title),Source: Title,Confidence: Title,Rank,Source: Rank,Confidence: Rank,First citation,first_month,first_day,first_year,Source: First citation,Confidence: First citation,Start date? (Y/N),Context for start date,Source: Context for start date,Confidence: Context for start date,Last citation,last_month,last_day,last_year,Source: Last citation,Confidence: Last citation,End date? (Y/N),Context for end date,Source: Context for end date,Confidence: Context for end date,Notes,Column,Column2,Gender,Source: Gender,Confidence: Gender,Date of Birth,Source: Date of Birth,Confidence: Date of Birth,Death Date,Source: Death Date,Confidence: Death Date,Biography,Source: Biography,Confidence: Biography,Facebook Page,Source: Facebook Page,Confidence: Facebook Page,Twitter Account,Source: Twitter Account,Confidence: Twitter Account,Headshot,Source: Headshot,Confidence: Headshot,Wikipedia Page
,TW,3,,Tukur Yusufu Buratai,213e3add-1325-4e48-b537-fa015d0a4e72,Low,Tukur Buratai;Tukur Yusuf Buratai;Yusuf Tukur Buratai;T.Y. Buratai;Tukur Y. Buratai;Yusuf Buratai;TY Buratai,267c3d00-7421-46c7-9cea-0115b284ae20;16bdd92a-abe0-4ce2-a252-cfd0067e0213;e534ef6d-066d-49b2-bf62-e527060850c9;5ba0e7eb-ff89-4fd6-9265-48777fab92a4;b533adfe-ec48-4fc7-8491-d4e890188506;949241ed-6b48-4dfe-a7d3-aad59ce53b73;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e;021721a8-f08f-4618-948e-b5f2d0ecab58;5ccd47a6-a0d4-4288-8610-28185f12ba83;25af78d0-58de-4799-b426-d4bff069a7f2;f2befee5-ceef-460c-b2a9-e9cc4f713763;d587322c-9276-4818-bf46-5d6838b7c61c;12401b31-8a37-42a0-a289-1529cb936aae;922618ef-58f6-4a17-b2ff-e924ac142430;04f8dae3-e87e-4c36-809b-5ee590fafb0b;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e;07eb86a9-ddb5-4051-a3c5-b5b0892fabbe;017326a6-80d1-44de-ad81-a72f47318254;850e420d-1511-4d0a-82fc-a717d59924ae;20964bcf-51b2-4a03-9ea0-c514d4662918;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1;b6cf16e7-151c-4b9f-bd1f-6dd3ef055294;2671af60-5258-47fc-a314-a413256ddf72;6ab9c4ae-b626-4f4b-9a3e-d90d19518ab8,Low,ng,Nigerian Army,8d067216-3cc2-4138-b5d1-67b4a9e6bea7;267c3d00-7421-46c7-9cea-0115b284ae20;213e3add-1325-4e48-b537-fa015d0a4e72;16bdd92a-abe0-4ce2-a252-cfd0067e0213;5ba0e7eb-ff89-4fd6-9265-48777fab92a4;b533adfe-ec48-4fc7-8491-d4e890188506;949241ed-6b48-4dfe-a7d3-aad59ce53b73;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e;021721a8-f08f-4618-948e-b5f2d0ecab58;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e;07eb86a9-ddb5-4051-a3c5-b5b0892fabbe;017326a6-80d1-44de-ad81-a72f47318254;850e420d-1511-4d0a-82fc-a717d59924ae;20964bcf-51b2-4a03-9ea0-c514d4662918;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1;b6cf16e7-151c-4b9f-bd1f-6dd3ef055294;2671af60-5258-47fc-a314-a413256ddf72;6ab9c4ae-b626-4f4b-9a3e-d90d19518ab8,Medium,Commander,8d067216-3cc2-4138-b5d1-67b4a9e6bea7;267c3d00-7421-46c7-9cea-0115b284ae20;213e3add-1325-4e48-b537-fa015d0a4e72;16bdd92a-abe0-4ce2-a252-cfd0067e0213;5ba0e7eb-ff89-4fd6-9265-48777fab92a4;b533adfe-ec48-4fc7-8491-d4e890188506;949241ed-6b48-4dfe-a7d3-aad59ce53b73;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e;021721a8-f08f-4618-948e-b5f2d0ecab58;07eb86a9-ddb5-4051-a3c5-b5b0892fabbe;017326a6-80d1-44de-ad81-a72f47318254;850e420d-1511-4d0a-82fc-a717d59924ae;20964bcf-51b2-4a03-9ea0-c514d4662918;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1;b6cf16e7-151c-4b9f-bd1f-6dd3ef055294;2671af60-5258-47fc-a314-a413256ddf72;6ab9c4ae-b626-4f4b-9a3e-d90d19518ab8,Medium,Chief of Army Staff,267c3d00-7421-46c7-9cea-0115b284ae20;213e3add-1325-4e48-b537-fa015d0a4e72;16bdd92a-abe0-4ce2-a252-cfd0067e0213;5ba0e7eb-ff89-4fd6-9265-48777fab92a4;b533adfe-ec48-4fc7-8491-d4e890188506;949241ed-6b48-4dfe-a7d3-aad59ce53b73;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e;5ccd47a6-a0d4-4288-8610-28185f12ba83;efd4f30d-9d8e-4df4-8fac-5ef7b8c3135e;07eb86a9-ddb5-4051-a3c5-b5b0892fabbe;017326a6-80d1-44de-ad81-a72f47318254;850e420d-1511-4d0a-82fc-a717d59924ae;20964bcf-51b2-4a03-9ea0-c514d4662918;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1;b6cf16e7-151c-4b9f-bd1f-6dd3ef055294;2671af60-5258-47fc-a314-a413256ddf72;6ab9c4ae-b626-4f4b-9a3e-d90d19518ab8,High,Lieutenant General,267c3d00-7421-46c7-9cea-0115b284ae20;213e3add-1325-4e48-b537-fa015d0a4e72;5ba0e7eb-ff89-4fd6-9265-48777fab92a4;b533adfe-ec48-4fc7-8491-d4e890188506;949241ed-6b48-4dfe-a7d3-aad59ce53b73;07eb86a9-ddb5-4051-a3c5-b5b0892fabbe;017326a6-80d1-44de-ad81-a72f47318254;850e420d-1511-4d0a-82fc-a717d59924ae;20964bcf-51b2-4a03-9ea0-c514d4662918;76fc2c07-4ce9-4c9a-8c95-6bfb88c08ec1;b6cf16e7-151c-4b9f-bd1f-6dd3ef055294;2671af60-5258-47fc-a314-a413256ddf72;6ab9c4ae-b626-4f4b-9a3e-d90d19518ab8,Medium,8/4/2015,8,4,2015,8d067216-3cc2-4138-b5d1-67b4a9e6bea7,Low,Y,,,,7/19/2018,7,19,2018,850e420d-1511-4d0a-82fc-a717d59924ae,Medium,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Michael Zukrumor,16cfd790-6621-4eb1-9654-b49cb82bd9f9,Low,,,,ng,Niger State Police Command,16cfd790-6621-4eb1-9654-b49cb82bd9f9,Low,Commander,16cfd790-6621-4eb1-9654-b49cb82bd9f9,Low,,,,Commissioner of Police,16cfd790-6621-4eb1-9654-b49cb82bd9f9,Low,5/24/2011,5,24,2011,16cfd790-6621-4eb1-9654-b49cb82bd9f9,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Lucky Irabor,eeb8a422-93b2-456f-8874-68eedeace90c,Low,,,,ng,Multinational Joint Task Force,eeb8a422-93b2-456f-8874-68eedeace90c,Low,Commander,eeb8a422-93b2-456f-8874-68eedeace90c,Low,Force Commander,eeb8a422-93b2-456f-8874-68eedeace90c,Low,Major General,eeb8a422-93b2-456f-8874-68eedeace90c,Low,5/30/2017,5,30,2017,eeb8a422-93b2-456f-8874-68eedeace90c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Makinde Kayode,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,,,,ng,Morogbo Police Division,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Commander,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Divisional Police Officer,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Chief Superintendent of Police,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,2014,,,2014,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Chioma Ajuwa Opara,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,,,,ng,Meiran Police Division,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Commander,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Divisional Police Officer,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Chief Superintendent of Police,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,2014,,,2014,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Johnson Adenola,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,,,,ng,Maroko Police Division,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Commander,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Divisional Police Officer,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Chief Superintendent of Police,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,2014,,,2014,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,A Adamu,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,6/18/2012,6,18,2012,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,A Awarun,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,7/30/2007,7,30,2007,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,6/30/2008,6,30,2008,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,AC Nyananyo,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,7/31/2009,7,31,2009,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,10/21/2010,10,21,2010,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,BF Osibo,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,September 1994,9,,1994,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,October 1994,10,,1994,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,BF Osibo,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,October 1994,10,,1994,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,May 1996,5,,1996,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,BG Danbaba,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,6/30/2008,6,30,2008,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,10/20/2008,10,20,2008,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,BO Obadan,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,12/30/2005,12,30,2005,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,6/23/2006,6,23,2006,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,CO Marizu,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,6/23/2006,6,23,2006,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,12/4/2006,12,4,2006,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,CO Marizu,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,12/4/2006,12,4,2006,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,7/30/2007,7,30,2007,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,ER Ejeh,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,2/3/2005,2,3,2005,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,12/30/2005,12,30,2005,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,GY Kontagora,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,January 1992,1,,1992,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,May 1994,5,,1994,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,HA Nashehu,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,10 /21/2010,10,21,2010,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,6/18/2012,6,18,2012,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,J Etsu-Ndagi,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,March 2002,3,,2002,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,2/3/2005,2,3,2005,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,JA Mbaka,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,September 1990,9,,1990,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,January 1992,1,,1992,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,MN Umaru,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,May 1996,5,,1996,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,December 1996,12,,1996,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,MN Umaru,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,December 1996,12,,1996,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,June 1999,6,,1999,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,NM Imam,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,July 1984,7,,1984,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,June 1987,6,,1987,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,NM Imam,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,June 1987,6,,1987,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,March 1989,3,,1989,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,PG Asemota,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,July 1999,7,,1999,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,January 2000,1,,2000,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,PG Asemota,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,January 2000,1,,2000,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,May 2001,5,,2001,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,SA Odesola,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,Low,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,May 2001,5,,2001,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,March 2002,3,,2002,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,SJ Usoro,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,High,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,High,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,High,10/20/2008,10,20,2008,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,7/31/2009,7,31,2009,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,VO Omozokpia,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,High,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,High,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,High,May 1994,5,,1994,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,September 1994,9,,1994,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,ZN Adama,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,High,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,High,Air Commodore,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,High,March 1989,3,,1989,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,April 1990,4,,1990,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,ZN Adama,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,,,,ng,Logistics Command (Air Force),988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Commander,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,High,Air Officer Commanding,8c631b0c-89cd-4be0-acb2-c9ad684b5ef4,High,Air Vice Marshal,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,High,April 1990,4,,1990,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,September 1990,9,,1990,988ce7aa-5eb3-4929-a15f-ecadbdf4097c,Low,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TW,3,,Rotimi Odutona,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,,,,ng,Langbasa Police Division,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Commander,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Divisional Police Officer,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,Superintendent of Police,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,2014,,,2014,1c9c49c9-e02f-4bb2-be3d-da22c2f2e7cb,Low,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
